ID,LabelName,x,y,Elevation
3389,HH,586138.6321,3207083.088,2171
3390,HH,586120.3357,3207093.589,2167
3391,HH,586109.7016,3207095.615,2167
3392,HH,586059.5169,3207110.309,2159
3393,HH,586296.1583,3207304.769,2175
3394,HH,586296.6855,3207312.418,2174
3395,HH,586298.8978,3207316.202,2173
3396,HH,586312.2485,3207315.638,2175
3397,HH,586311.0613,3207318.066,2174
3398,HH,586273.8293,3207255.404,2179
3399,HH,586304.217,3207217.405,2186
3400,HH,586265.0898,3207199.604,2180
3401,HH,586263.6435,3207197.599,2180
3402,HH,586263.7401,3207197.71,2180
3403,HH,586260.5035,3207187.603,2179
3404,HH,586260.0056,3207189.04,2179
3405,HH,586262.6358,3207189.059,2179
3406,HH,586263.1196,3207189.506,2179
3407,HH,586359.3284,3207169.285,2199
3408,HH,586335.4558,3207078.911,2207
3409,HH,586329.7733,3207083.19,2204
3410,HH,586286.4146,3207122.976,2188
3411,HH,586284.0874,3207121.519,2188
3412,HH,586282.4363,3207120.841,2187
3413,HH,586282.5423,3207132.698,2187
3414,HH,586281.4666,3207133.244,2187
3415,HH,586294.1595,3207155.5,2188
3416,HH,586293.4767,3207155.606,2188
3417,HH,586292.013,3207155.927,2188
3418,HH,586293.4659,3207157.046,2188
3419,HH,586278.9606,3207142.644,2187
3420,HH,586278.4785,3207141.975,2186
3421,HH,586277.3162,3207141.08,2186
3422,HH,586276.2546,3207139.743,2185
3423,HH,586277.5097,3207154.267,2186
3424,HH,586277.0251,3207153.931,2186
3425,HH,586270.1912,3207129.836,2178
3426,HH,586270.9689,3207130.063,2178
3427,HH,586351.9246,3207000.364,2206
3428,HH,586301.9429,3207078.882,2191
3429,II,585889.1733,3207286.878,2145
3430,II,585889.4293,3207278.681,2147
3431,II,585884.9854,3207273.661,2148
3432,II,585883.7693,3207279.968,2148
3433,JJ,586148.9008,3207182.003,2167
3434,JJ,586219.9659,3207149.958,2176
3435,JJ,586245.2094,3207096.407,2181
3436,JJ,586244.326,3207097.287,2181
3437,JJ,586158.188,3207164.676,2169
3438,JJ,586243.7055,3207089.083,2182
3439,JJ,586241.1685,3207089.618,2182
3440,JJ,586237.8348,3207092.474,2180
3441,JJ,586229.5685,3207090.528,2180
3442,JJ,586146.1478,3207120.264,2178
3443,JJ,586349.4566,3207095.637,2213
3444,JJ,586348.6023,3207092.639,2214
3445,JJ,586334.2445,3207084.553,2207
3446,JJ,586281.7353,3207123.385,2187
3447,JJ,586294.0482,3207131.344,2189
3448,JJ,586258.3905,3207092.517,2180
3449,JJ,586262.528,3207099.418,2180
